id,artist_id,name,album_type,external_urls,label,popularity,release_date,release_date_precision,total_tracks
0U6ldwLBEMkwgfQRY4V6D2,7dGJo4pcD2V6oG8kP0tJRR,Revival,album,https://open.spotify.com/album/0U6ldwLBEMkwgfQRY4V6D2,Aftermath,69,2017-12-15,day,19
6DN7GcZF1HywzrkGN6Eeqk,7dGJo4pcD2V6oG8kP0tJRR,The Marshall Mathers LP2 (Deluxe),album,https://open.spotify.com/album/6DN7GcZF1HywzrkGN6Eeqk,Aftermath,73,2013-11-05,day,21
1gUI4keDXbeSil6rwY9qUm,7dGJo4pcD2V6oG8kP0tJRR,Recovery (Deluxe Edition),album,https://open.spotify.com/album/1gUI4keDXbeSil6rwY9qUm,Aftermath,57,2010-06-21,day,19
47BiFcV59TQi2s9SkBo2pb,7dGJo4pcD2V6oG8kP0tJRR,Recovery,album,https://open.spotify.com/album/47BiFcV59TQi2s9SkBo2pb,Aftermath,83,2010-06-18,day,17
7MZzYkbHL9Tk3O6WeD4Z0Z,7dGJo4pcD2V6oG8kP0tJRR,Relapse: Refill,album,https://open.spotify.com/album/7MZzYkbHL9Tk3O6WeD4Z0Z,Aftermath,75,2009-05-15,day,29
6HXlnhMr40FP2qBTnKXRbA,7dGJo4pcD2V6oG8kP0tJRR,Relapse [Deluxe],album,https://open.spotify.com/album/6HXlnhMr40FP2qBTnKXRbA,Aftermath,56,2009-05-15,day,22
7h2OEj0ifXb3UdgvTmCqfY,7dGJo4pcD2V6oG8kP0tJRR,Relapse,album,https://open.spotify.com/album/7h2OEj0ifXb3UdgvTmCqfY,Aftermath,56,2009-05-15,day,20
1kTlYbs28MXw7hwO0NLYif,7dGJo4pcD2V6oG8kP0tJRR,Encore (Deluxe Version),album,https://open.spotify.com/album/1kTlYbs28MXw7hwO0NLYif,Aftermath,83,2004-11-12,day,23
4s31G22LIRgvzROQatefZ9,4wLXwxDeWQ8mtUIRPxGiD6,MUEVENSE,album,https://open.spotify.com/album/4s31G22LIRgvzROQatefZ9,Sony Music Latin,58,2024-04-26,day,10
5H0rjI1TW8F2tORPYMJXHJ,7dGJo4pcD2V6oG8kP0tJRR,The Marshall Mathers LP,album,https://open.spotify.com/album/5H0rjI1TW8F2tORPYMJXHJ,Aftermath,57,2001-08-20,day,23
10nO3EJJDMm6j6d2uK3Jah,7dGJo4pcD2V6oG8kP0tJRR,The Slim Shady LP (Expanded Edition),album,https://open.spotify.com/album/10nO3EJJDMm6j6d2uK3Jah,Aftermath,63,1999-02-23,day,30
0vE6mttRTBXRe9rKghyr1l,7dGJo4pcD2V6oG8kP0tJRR,The Slim Shady LP,album,https://open.spotify.com/album/0vE6mttRTBXRe9rKghyr1l,Aftermath,74,1999-02-23,day,20
5lftuHeYvtCA64xGfUviwS,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,album,https://open.spotify.com/album/5lftuHeYvtCA64xGfUviwS,Rostrum Records,65,2013-06-18,day,16
1Sf8GsXG32t0jNrX11xqWx,0Y5tJX1MQlPlqiwlOH1tJY,JACKBOYS,album,https://open.spotify.com/album/1Sf8GsXG32t0jNrX11xqWx,Cactus Jack/Epic,75,2019-12-27,day,7
41GuZcammIkupMPKH2OJ6I,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,album,https://open.spotify.com/album/41GuZcammIkupMPKH2OJ6I,Cactus Jack / Epic,89,2018-08-03,day,17
0LdaWkTotOqOcUxwEPBF6N,4LLpKhyESsyAXpc4laK94U,Mac Miller : Live From London (With The Internet),album,https://open.spotify.com/album/0LdaWkTotOqOcUxwEPBF6N,Universal Music Group International,23,2013-01-01,day,7
42WVQWuf1teDysXiOupIZt,0Y5tJX1MQlPlqiwlOH1tJY,Birds In The Trap Sing McKnight,album,https://open.spotify.com/album/42WVQWuf1teDysXiOupIZt,Cactus Jack / Epic,84,2016-09-16,day,14
4PWBTB6NYSKQwfo79I3prg,0Y5tJX1MQlPlqiwlOH1tJY,Rodeo,album,https://open.spotify.com/album/4PWBTB6NYSKQwfo79I3prg,Cactus Jack / Epic,83,2015-09-04,day,16
54Y471E7GNBSOXjZtqONId,0Y5tJX1MQlPlqiwlOH1tJY,DAYS BEFORE RODEO,album,https://open.spotify.com/album/54Y471E7GNBSOXjZtqONId,Cactus Jack/Epic,80,2014-08-18,day,12
7pjNsxzij0oRzYy1xSSnzP,0Y5tJX1MQlPlqiwlOH1tJY,Active,single,https://open.spotify.com/album/7pjNsxzij0oRzYy1xSSnzP,YBNL Nation / EMPIRE,64,2024-08-06,day,1
3PgQ3tZpZH8gZm9PEmSlJA,0Y5tJX1MQlPlqiwlOH1tJY,FE!N (CHASE B REMIX),single,https://open.spotify.com/album/3PgQ3tZpZH8gZm9PEmSlJA,Cactus Jack/Epic,46,2024-04-19,day,1
7DWPd7wOj9g0N5krVFil0Z,0Y5tJX1MQlPlqiwlOH1tJY,Water (Remix),single,https://open.spotify.com/album/7DWPd7wOj9g0N5krVFil0Z,FAX Records/Epic,52,2023-11-17,day,1
61XhXTtorAgw4lRnh8GN0c,0Y5tJX1MQlPlqiwlOH1tJY,MELTDOWN (feat. Drake),single,https://open.spotify.com/album/61XhXTtorAgw4lRnh8GN0c,Cactus Jack/Epic,38,2023-07-27,day,1
0219TxSZyWhfo1DgafkjX2,0Y5tJX1MQlPlqiwlOH1tJY,DELRESTO (ECHOES),single,https://open.spotify.com/album/0219TxSZyWhfo1DgafkjX2,Parkwood Entertainment/Columbia,36,2023-07-26,day,1
2lzV5TIBiLED8eCjwsGBIv,0Y5tJX1MQlPlqiwlOH1tJY,MELTDOWN (feat. Drake) [Instrumental],single,https://open.spotify.com/album/2lzV5TIBiLED8eCjwsGBIv,Cactus Jack/Epic,28,2023-07-25,day,1
10eNMeTimUzAKLhCOpIUlb,0Y5tJX1MQlPlqiwlOH1tJY,K-POP,single,https://open.spotify.com/album/10eNMeTimUzAKLhCOpIUlb,Cactus Jack/Epic,64,2023-07-21,day,1
0jiAYLsE1PumLJncO7vUIl,0Y5tJX1MQlPlqiwlOH1tJY,K-POP (Chopped & Screwed),single,https://open.spotify.com/album/0jiAYLsE1PumLJncO7vUIl,Cactus Jack/Epic,37,2023-07-18,day,4
3qyI2OybsEcxL8iTuhdBHr,0Y5tJX1MQlPlqiwlOH1tJY,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign) [Extended Version]",single,https://open.spotify.com/album/3qyI2OybsEcxL8iTuhdBHr,Cactus Jack Records,37,2023-07-05,day,2
6Op5Oqgnb443EjcHdAR5eY,0Y5tJX1MQlPlqiwlOH1tJY,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",single,https://open.spotify.com/album/6Op5Oqgnb443EjcHdAR5eY,Cactus Jack Records,46,2023-05-11,day,1
0Z3NTCoaxoeU9C7F3sgbAC,0Y5tJX1MQlPlqiwlOH1tJY,Embarrassed (feat. Travis Scott),single,https://open.spotify.com/album/0Z3NTCoaxoeU9C7F3sgbAC,Cactus Jack / Atlantic,43,2023-02-23,day,1
3L2iweH45rVdTBPldbY6dp,66CXWjxzNUsdJxJ2JdwvnR,eternal sunshine (slightly deluxe and also live),album,https://open.spotify.com/album/3L2iweH45rVdTBPldbY6dp,Republic Records,74,2024-10-01,day,24
2uMTmPEFafKfKeobvdx5EE,66CXWjxzNUsdJxJ2JdwvnR,My Everything (Tenth Anniversary Edition),album,https://open.spotify.com/album/2uMTmPEFafKfKeobvdx5EE,Universal Records,60,2024-08-22,day,17
5Csjy4XeA7KnizkhIvI7y2,66CXWjxzNUsdJxJ2JdwvnR,eternal sunshine (slightly deluxe),album,https://open.spotify.com/album/5Csjy4XeA7KnizkhIvI7y2,Republic Records,68,2024-03-11,day,17
5EYKrEDnKhhcNxGedaRQeK,66CXWjxzNUsdJxJ2JdwvnR,eternal sunshine,album,https://open.spotify.com/album/5EYKrEDnKhhcNxGedaRQeK,Republic Records,90,2024-03-08,day,13
2VSBGJ8bUuNgmOYXHIQagM,66CXWjxzNUsdJxJ2JdwvnR,Yours Truly (Tenth Anniversary Edition),album,https://open.spotify.com/album/2VSBGJ8bUuNgmOYXHIQagM,Republic Records,61,2023-08-25,day,19
74vajFwEwXJ61OW1DKSPEa,66CXWjxzNUsdJxJ2JdwvnR,Positions (Deluxe),album,https://open.spotify.com/album/74vajFwEwXJ61OW1DKSPEa,Republic Records,70,2021-02-19,day,19
3euz4vS7ezKGnNSwgyvKcd,66CXWjxzNUsdJxJ2JdwvnR,Positions,album,https://open.spotify.com/album/3euz4vS7ezKGnNSwgyvKcd,Republic Records,81,2020-10-30,day,14
5UACk85y1hNRSUtY0ss8pb,66CXWjxzNUsdJxJ2JdwvnR,k bye for now (swt live),album,https://open.spotify.com/album/5UACk85y1hNRSUtY0ss8pb,Republic Records,61,2019-12-23,day,32
2fYhqwDWXjbpjaIJPEfKFw,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",album,https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw,Republic Records,84,2019-02-08,day,12
3tx8gQqWbGwqIGZHqDNrGe,66CXWjxzNUsdJxJ2JdwvnR,Sweetener,album,https://open.spotify.com/album/3tx8gQqWbGwqIGZHqDNrGe,Republic Records,79,2018-08-17,day,15
5X7x18kW3mVIvnuNeedM6b,66CXWjxzNUsdJxJ2JdwvnR,Dangerous Woman,album,https://open.spotify.com/album/5X7x18kW3mVIvnuNeedM6b,Universal Records,72,2016-05-20,day,17
6EVYTRG1drKdO8OnIQBeEj,66CXWjxzNUsdJxJ2JdwvnR,My Everything (Deluxe),album,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,Universal Records,83,2014-08-22,day,15
6czdbbMtGbAkZ6ud2OMTcg,66CXWjxzNUsdJxJ2JdwvnR,Yours Truly,album,https://open.spotify.com/album/6czdbbMtGbAkZ6ud2OMTcg,Universal Records,72,2013-01-01,day,12
463Gp4DWFkicvZ3DCfgj0S,4wLXwxDeWQ8mtUIRPxGiD6,Pa'lla Voy,album,https://open.spotify.com/album/463Gp4DWFkicvZ3DCfgj0S,Sony Music Latin,55,2022-03-04,day,9
65X8oNWJyq6abR094X1hlD,66CXWjxzNUsdJxJ2JdwvnR,we can't be friends (wait for your love) [acoustic (live from jungle city studios)],single,https://open.spotify.com/album/65X8oNWJyq6abR094X1hlD,Ariana Grande LP6,60,2024-09-08,day,1
6QfFpCdG9XXQQ9pPJQtxz7,66CXWjxzNUsdJxJ2JdwvnR,the boy is mine,single,https://open.spotify.com/album/6QfFpCdG9XXQQ9pPJQtxz7,Republic Records,53,2024-07-19,day,5
3AICoyb5EH2OBmQJnaPDIt,66CXWjxzNUsdJxJ2JdwvnR,the boy is mine (Remix),single,https://open.spotify.com/album/3AICoyb5EH2OBmQJnaPDIt,Republic Records,57,2024-06-21,day,2
1kY0kHkLtxqZb0tBqPsIx4,66CXWjxzNUsdJxJ2JdwvnR,we can't be friends (wait for your love),single,https://open.spotify.com/album/1kY0kHkLtxqZb0tBqPsIx4,Republic Records,56,2024-03-08,day,5
7cE0lgNHmBxutHd5g4D3q8,66CXWjxzNUsdJxJ2JdwvnR,"yes, and?",single,https://open.spotify.com/album/7cE0lgNHmBxutHd5g4D3q8,Republic Records,43,2024-02-16,day,1
6mNdtZhr5zcz2SLzyPxweY,66CXWjxzNUsdJxJ2JdwvnR,"yes, and?",single,https://open.spotify.com/album/6mNdtZhr5zcz2SLzyPxweY,Republic Records,47,2024-01-18,day,8
1xCNBnc7Gm2VudnyeyZ11Q,4LLpKhyESsyAXpc4laK94U,Macadelic,album,https://open.spotify.com/album/1xCNBnc7Gm2VudnyeyZ11Q,Rostrum Records,69,2012-03-23,day,17
3jRFaGrEgmH4amGNQrEVhW,4LLpKhyESsyAXpc4laK94U,Blue Slide Park (Commentary Version),album,https://open.spotify.com/album/3jRFaGrEgmH4amGNQrEVhW,Rostrum Records,37,2011-11-15,day,32
17mAoDs7T8EA9zzlj6QPBv,4LLpKhyESsyAXpc4laK94U,Blue Slide Park,album,https://open.spotify.com/album/17mAoDs7T8EA9zzlj6QPBv,Rostrum Records,65,2011-11-08,day,16
2Wiyo7LzdeBCsVZiRA6vVZ,5K4W6rqBFWDnAN6FQUkS6x,Donda (Deluxe),album,https://open.spotify.com/album/2Wiyo7LzdeBCsVZiRA6vVZ,"Getting Out Our Dreams II, LLC / Def Jam Recordings",68,2021-11-14,day,32
5CnpZV3q5BcESefcB3WJmz,5K4W6rqBFWDnAN6FQUkS6x,Donda,album,https://open.spotify.com/album/5CnpZV3q5BcESefcB3WJmz,Rock The World/IDJ/Kanye LP7,78,2021-08-29,day,27
0FgZKfoU2Br5sHOfvZKTI9,5K4W6rqBFWDnAN6FQUkS6x,JESUS IS KING,album,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9,Getting Out Our Dreams II / Def Jam Recordings,76,2019-10-25,day,11
20dvDiYfMYccYZlWvt6QMl,2qxJFvFYMEDqd7ui6kSAcq,Inside Out (feat. Griff) [Remixes],single,https://open.spotify.com/album/20dvDiYfMYccYZlWvt6QMl,Interscope Records,31,2020-12-22,day,3
2Ek1q2haOnxVqhvVKqMvJe,5K4W6rqBFWDnAN6FQUkS6x,ye,album,https://open.spotify.com/album/2Ek1q2haOnxVqhvVKqMvJe,"Getting Out Our Dreams, Inc./Def Jam Recordings",80,2018-06-01,day,7
7gsWAHLeT0w7es6FofOXk1,5K4W6rqBFWDnAN6FQUkS6x,The Life Of Pablo,album,https://open.spotify.com/album/7gsWAHLeT0w7es6FofOXk1,Rock The World/IDJ/Kanye LP7,83,2016-06-10,day,20
6TFm9KGW7Lbxrl2Zsg4X9R,4LLpKhyESsyAXpc4laK94U,K.I.D.S. (Deluxe),album,https://open.spotify.com/album/6TFm9KGW7Lbxrl2Zsg4X9R,Rostrum Records,77,2010-08-13,day,18
7D2NdGvBHIavgLhmcwhluK,5K4W6rqBFWDnAN6FQUkS6x,Yeezus,album,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK,Rock The World/IDJ/Kanye/LP6,80,2013-06-18,day,10
1jzqEyjugAp9iLtRsj9LZg,4LLpKhyESsyAXpc4laK94U,K.I.D.S.,album,https://open.spotify.com/album/1jzqEyjugAp9iLtRsj9LZg,Rostrum Records,72,2010-08-13,day,16
59h4HNypq1jgCHOkYUtyoW,4LLpKhyESsyAXpc4laK94U,The Quest,single,https://open.spotify.com/album/59h4HNypq1jgCHOkYUtyoW,Rostrum Records,48,2024-03-22,day,1
3B42u9Umz6uv9kzyGqQG3a,4Q6nIcaBED8qUel8bBx6Cr,Pedro (Jax Jones Remix),single,https://open.spotify.com/album/3B42u9Umz6uv9kzyGqQG3a,Columbia/B1 Recordings/Ultra Records,39,2024-06-14,day,2
3WFTGIO6E3Xh4paEOBY9OU,5K4W6rqBFWDnAN6FQUkS6x,808s & Heartbreak,album,https://open.spotify.com/album/3WFTGIO6E3Xh4paEOBY9OU,Roc-A-Fella,80,2008-11-24,day,12
4SZko61aMnmgvNhfhgTuD3,5K4W6rqBFWDnAN6FQUkS6x,Graduation,album,https://open.spotify.com/album/4SZko61aMnmgvNhfhgTuD3,Roc-A-Fella,89,2007-09-11,day,14
0veuYKXCayS7oIfyqlibeR,5K4W6rqBFWDnAN6FQUkS6x,Late Orchestration,album,https://open.spotify.com/album/0veuYKXCayS7oIfyqlibeR,Roc-A-Fella,42,2006-01-01,day,13
5ll74bqtkcXlKE7wwkMq4g,5K4W6rqBFWDnAN6FQUkS6x,Late Registration,album,https://open.spotify.com/album/5ll74bqtkcXlKE7wwkMq4g,Roc-A-Fella,80,2005-08-30,day,21
4Uv86qWpGTxf7fU7lG5X6F,5K4W6rqBFWDnAN6FQUkS6x,The College Dropout,album,https://open.spotify.com/album/4Uv86qWpGTxf7fU7lG5X6F,Roc-A-Fella,82,2004-02-10,day,21
6oKK0oLdErWSkKIul6PjzF,4LLpKhyESsyAXpc4laK94U,Therapy pt. 2 [Feat. Mac Miller],single,https://open.spotify.com/album/6oKK0oLdErWSkKIul6PjzF,Loma Vista Recordings,37,2022-10-10,day,1
3I8hgQCTMySiCXmDP65xhL,5K4W6rqBFWDnAN6FQUkS6x,No Apologies,single,https://open.spotify.com/album/3I8hgQCTMySiCXmDP65xhL,192 Records/Hitmaker Distro,46,2024-07-12,day,1
4f2G7uAWqzpOPwEfCDV87A,246dkjvS1zLTtiykXe5h60,F-1 Trillion: Long Bed,album,https://open.spotify.com/album/4f2G7uAWqzpOPwEfCDV87A,Mercury Records/Post Malone,82,2024-08-16,day,27
4BbsHmXEghoPPevQjPnHXx,246dkjvS1zLTtiykXe5h60,F-1 Trillion,album,https://open.spotify.com/album/4BbsHmXEghoPPevQjPnHXx,Mercury Records / Republic Records,89,2024-08-15,day,18
1F9LY06gadScF4g3g3BrDC,246dkjvS1zLTtiykXe5h60,AUSTIN (Bonus),album,https://open.spotify.com/album/1F9LY06gadScF4g3g3BrDC,Mercury Records/Republic Records,63,2023-08-02,day,18
6r1lh7fHMB499vGKtIyJLy,246dkjvS1zLTtiykXe5h60,AUSTIN,album,https://open.spotify.com/album/6r1lh7fHMB499vGKtIyJLy,Mercury Records/Republic Records,71,2023-07-28,day,17
0HeDKsZqyskYWkoHmXObsv,246dkjvS1zLTtiykXe5h60,The Diamond Collection (Deluxe),album,https://open.spotify.com/album/0HeDKsZqyskYWkoHmXObsv,Mercury Records/Republic Records,56,2023-04-21,day,20
50MzJhO0pMjTsfpeOmZ1so,246dkjvS1zLTtiykXe5h60,Twelve Carat Toothache (Deluxe),album,https://open.spotify.com/album/50MzJhO0pMjTsfpeOmZ1so,Mercury Records/Republic Records,62,2022-06-07,day,16
3HHNR44YbP7XogMVwzbodx,246dkjvS1zLTtiykXe5h60,Twelve Carat Toothache,album,https://open.spotify.com/album/3HHNR44YbP7XogMVwzbodx,Mercury Records/Republic Records,75,2022-06-03,day,14
4g1ZRSobMefqF6nelkgibi,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,album,https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi,Republic Records,87,2019-09-06,day,17
6trNtQUgC8cgbWcqoMYkOR,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,album,https://open.spotify.com/album/6trNtQUgC8cgbWcqoMYkOR,Republic Records,83,2018-04-27,day,18
5s0rmjP8XOPhP6HhqOhuyC,246dkjvS1zLTtiykXe5h60,Stoney (Deluxe),album,https://open.spotify.com/album/5s0rmjP8XOPhP6HhqOhuyC,Universal Records,82,2016-12-09,day,18
16XHoXcTPdm7CczEvLNlMP,246dkjvS1zLTtiykXe5h60,Stoney (Complete Edition),album,https://open.spotify.com/album/16XHoXcTPdm7CczEvLNlMP,Universal Records,56,2016-12-09,day,34
3zAcZrky4QNM28YS0tHSYQ,246dkjvS1zLTtiykXe5h60,Stoney,album,https://open.spotify.com/album/3zAcZrky4QNM28YS0tHSYQ,Universal Records,47,2016-12-09,day,14
4qeMOx94PKBKg5J1XGTvF7,246dkjvS1zLTtiykXe5h60,I Don't Know How To Say Goodbye (Bang Bang Boom Boom),single,https://open.spotify.com/album/4qeMOx94PKBKg5J1XGTvF7,Via Records,54,2024-09-06,day,1
3X1rxO0ip8kebeVL03SgHD,246dkjvS1zLTtiykXe5h60,Wrong Ones,single,https://open.spotify.com/album/3X1rxO0ip8kebeVL03SgHD,Mercury Records/Republic Records,41,2024-08-15,day,1
4KMnsIaZJSBBrGhKf9f49t,246dkjvS1zLTtiykXe5h60,Nosedive,single,https://open.spotify.com/album/4KMnsIaZJSBBrGhKf9f49t,Mercury Records/Republic Records,44,2024-08-15,day,1
0qcB6jrbIag5mvxT3lRR18,246dkjvS1zLTtiykXe5h60,Never Love You Again,single,https://open.spotify.com/album/0qcB6jrbIag5mvxT3lRR18,Mercury Records/Republic Records,38,2024-08-15,day,1
5jjKMSC5svSRc5Y4xZdKH8,246dkjvS1zLTtiykXe5h60,M-E-X-I-C-O,single,https://open.spotify.com/album/5jjKMSC5svSRc5Y4xZdKH8,Mercury Records/Republic Records,42,2024-08-15,day,1
06UB6o8Spyen4l4YHoGeXU,246dkjvS1zLTtiykXe5h60,Losers,single,https://open.spotify.com/album/06UB6o8Spyen4l4YHoGeXU,Mercury Records/Republic Records,53,2024-08-15,day,1
0FkN8aOrO8jpnzKEtcqetD,246dkjvS1zLTtiykXe5h60,Hide My Gun,single,https://open.spotify.com/album/0FkN8aOrO8jpnzKEtcqetD,Mercury Records/Republic Records,47,2024-08-15,day,1
1RvQCt8XHwWTG6dLe4E2nK,246dkjvS1zLTtiykXe5h60,Have The Heart,single,https://open.spotify.com/album/1RvQCt8XHwWTG6dLe4E2nK,Mercury Records/Republic Records,35,2024-08-15,day,1
06RK0wX4GqHcxBtHlVoGH5,5pKCCKE2ajJHZ9KAiaK11H,Black Panther: Wakanda Forever - Music From and Inspired By,album,https://open.spotify.com/album/06RK0wX4GqHcxBtHlVoGH5,Roc Nation/Def Jam/Hollywood,68,2022-11-11,day,20
4UlGauD7ROb3YbVOFMgW5u,5pKCCKE2ajJHZ9KAiaK11H,ANTI (Deluxe),album,https://open.spotify.com/album/4UlGauD7ROb3YbVOFMgW5u,Roc Nation / Rihanna,86,2016-01-28,day,16
48i37aZTC1prDr4EcpQeEa,5pKCCKE2ajJHZ9KAiaK11H,ANTI,album,https://open.spotify.com/album/48i37aZTC1prDr4EcpQeEa,Roc Nation / Rihanna,57,2016-01-28,day,13
5pLlGJrxuQO3jMoQe1XxZY,5pKCCKE2ajJHZ9KAiaK11H,Unapologetic (Deluxe),album,https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY,Def Jam Recordings,78,2012-12-11,day,17
4XBfFj0WYyh5mBtU61EdyY,5pKCCKE2ajJHZ9KAiaK11H,Unapologetic,album,https://open.spotify.com/album/4XBfFj0WYyh5mBtU61EdyY,Def Jam Recordings,55,2012-12-11,day,14
3sW7wD2qdMjs7KncaOoIJ5,5pKCCKE2ajJHZ9KAiaK11H,Talk That Talk (Deluxe),album,https://open.spotify.com/album/3sW7wD2qdMjs7KncaOoIJ5,Def Jam Recordings,61,2012-07-18,day,14
1Kw1bVd07oRqcjrcjQKC8T,5pKCCKE2ajJHZ9KAiaK11H,Talk That Talk,album,https://open.spotify.com/album/1Kw1bVd07oRqcjrcjQKC8T,Def Jam Recordings,76,2011-11-19,day,11
7vN82vd1Vq44fjlhjfvHJp,5pKCCKE2ajJHZ9KAiaK11H,Loud,album,https://open.spotify.com/album/7vN82vd1Vq44fjlhjfvHJp,Def Jam Recordings,75,2010-11-16,day,12
2wi0v7jPzYBCd99GggLtN8,5pKCCKE2ajJHZ9KAiaK11H,Rated R: Remixed,album,https://open.spotify.com/album/2wi0v7jPzYBCd99GggLtN8,Def Jam Recordings,30,2010-05-08,day,10
5QG3tjE5L9F6O2vCAPph38,5pKCCKE2ajJHZ9KAiaK11H,Loud (Japan Version),album,https://open.spotify.com/album/5QG3tjE5L9F6O2vCAPph38,Def Jam Recordings,83,2010-01-01,day,13
7uGmyYwDFJbSc1xs4hkEs2,5pKCCKE2ajJHZ9KAiaK11H,Rated R,album,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,Def Jam Recordings,75,2009-11-20,day,13
6nT2WJS6WHH86XRgkSK8yC,5pKCCKE2ajJHZ9KAiaK11H,Good Girl Gone Bad: The Remixes,album,https://open.spotify.com/album/6nT2WJS6WHH86XRgkSK8yC,Def Jam Recordings,42,2009-01-01,day,12
3JSWZWeTHF4HDGt5Eozdy7,5pKCCKE2ajJHZ9KAiaK11H,Good Girl Gone Bad: Reloaded,album,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,Def Jam Recordings,85,2008-06-02,day,15
5pvFhFt1nzE8sCbm1wjNRv,5pKCCKE2ajJHZ9KAiaK11H,A Girl Like Me,album,https://open.spotify.com/album/5pvFhFt1nzE8sCbm1wjNRv,Def Jam Recordings,50,2006-04-10,day,14
4FyGpObwABjn0o8Tdp7AZz,5pKCCKE2ajJHZ9KAiaK11H,Music Of The Sun,album,https://open.spotify.com/album/4FyGpObwABjn0o8Tdp7AZz,Def Jam Recordings,74,2005-08-29,day,13
3Zzv75PyROH6AMeXN1Yr1h,5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),single,https://open.spotify.com/album/3Zzv75PyROH6AMeXN1Yr1h,Black Panther 2 Rihanna Recordings,62,2022-10-28,day,2
0iSDto0c8PqIKtwrYS4lbh,4wLXwxDeWQ8mtUIRPxGiD6,OPUS,album,https://open.spotify.com/album/0iSDto0c8PqIKtwrYS4lbh,Sony Music Latin,59,2019-05-10,day,10
2TKbBIv3QaM46sT9BtHKm1,5pKCCKE2ajJHZ9KAiaK11H,Lemon (feat. Drake) [Drake Remix],single,https://open.spotify.com/album/2TKbBIv3QaM46sT9BtHKm1,i am OTHER/Columbia,46,2018-03-18,day,1
3GuMKdjrNX9xQK4nwkznp5,5pKCCKE2ajJHZ9KAiaK11H,Consideration (Dance Remixes),single,https://open.spotify.com/album/3GuMKdjrNX9xQK4nwkznp5,Roc Nation / Rihanna,28,2017-12-08,day,6
2xGzVkqqc7CFi74fAoIbAa,5pKCCKE2ajJHZ9KAiaK11H,Lemon (Edit),single,https://open.spotify.com/album/2xGzVkqqc7CFi74fAoIbAa,Columbia,46,2017-12-06,day,1
1hUqwHvAVIEXMXqIrkHgPo,1vyhD5VmyZ7KMfW5gqLgo5,Rayo,album,https://open.spotify.com/album/1hUqwHvAVIEXMXqIrkHgPo,Capitol Records (US1A),76,2024-08-09,day,15
2gWmgvSUxzX6T8i3pfRrjq,1vyhD5VmyZ7KMfW5gqLgo5,JOSE (Deluxe Edition),album,https://open.spotify.com/album/2gWmgvSUxzX6T8i3pfRrjq,"Sueños Globales, LLC",42,2021-12-17,day,32
11GmvpYnbgK0rSryPaV5BP,1vyhD5VmyZ7KMfW5gqLgo5,JOSE,album,https://open.spotify.com/album/11GmvpYnbgK0rSryPaV5BP,"Sueños Globales, LLC",72,2021-09-10,day,24
2mX8ktJoWvyidWBU9U8Jis,1vyhD5VmyZ7KMfW5gqLgo5,Colores,album,https://open.spotify.com/album/2mX8ktJoWvyidWBU9U8Jis,UMLE - Latino,72,2020-03-19,day,10
6ylFfzx32ICw4L1A7YWNLN,1vyhD5VmyZ7KMfW5gqLgo5,OASIS,album,https://open.spotify.com/album/6ylFfzx32ICw4L1A7YWNLN,Universal Music Latino / Rimas,82,2019-06-28,day,8
5kprdYds6oZb4iSldfflOT,1vyhD5VmyZ7KMfW5gqLgo5,Vibras,album,https://open.spotify.com/album/5kprdYds6oZb4iSldfflOT,UMLE - Latino,72,2018-05-25,day,14
79447qgPdAlZVX0Xx4Fzfv,1vyhD5VmyZ7KMfW5gqLgo5,Energía Lado B,album,https://open.spotify.com/album/79447qgPdAlZVX0Xx4Fzfv,UMLE - Latino,46,2017-10-06,day,16
4cGc9Eeb3Gjff2Aq5ILLEf,1vyhD5VmyZ7KMfW5gqLgo5,Energía,album,https://open.spotify.com/album/4cGc9Eeb3Gjff2Aq5ILLEf,UMLE - Latino,74,2016-06-24,day,15
4loQMkHOAbqVdyb59KBbsp,1vyhD5VmyZ7KMfW5gqLgo5,La Familia B Sides,album,https://open.spotify.com/album/4loQMkHOAbqVdyb59KBbsp,Universal Music Mexico,66,2014-09-12,day,21
5Fqdd85mAoGDp0K9lmbPDp,1vyhD5VmyZ7KMfW5gqLgo5,La Familia,album,https://open.spotify.com/album/5Fqdd85mAoGDp0K9lmbPDp,Universal Music Mexico,66,2013-09-29,day,15
